W0918 20:25:25.920000 1128014 torch/distributed/run.py:851] 
W0918 20:25:25.920000 1128014 torch/distributed/run.py:851] *****************************************
W0918 20:25:25.920000 1128014 torch/distributed/run.py:851] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0918 20:25:25.920000 1128014 torch/distributed/run.py:851] *****************************************
logs/muonh_kmaxwell_warm100_plateauEnd200_peak0.03_fastEnd1750_floor0.006_slowlinear_exp0.6_steps3125_seed5.txt
step:0/3125 val_loss:10.99928 train_time:0.003s step_avg:nanms
step:1/3125 train_time:5.623s step_avg:5623.29ms
step:3015/3125 train_time:1101.238s step_avg:365.25ms
step:3015/3125 val_loss:3.28239 train_time:1101.241s step_avg:373.45ms
step:3016/3125 train_time:1101.616s step_avg:365.26ms
step:3017/3125 train_time:1101.988s step_avg:365.26ms
step:3018/3125 train_time:1102.359s step_avg:365.26ms
step:3019/3125 train_time:1102.730s step_avg:365.26ms
step:3020/3125 train_time:1103.102s step_avg:365.27ms
step:3020/3125 val_loss:3.28196 train_time:1103.105s step_avg:372.78ms
step:3021/3125 train_time:1103.480s step_avg:365.27ms
step:3022/3125 train_time:1103.854s step_avg:365.27ms
step:3023/3125 train_time:1104.226s step_avg:365.27ms
step:3024/3125 train_time:1104.598s step_avg:365.28ms
step:3025/3125 train_time:1104.970s step_avg:365.28ms
step:3025/3125 val_loss:3.28142 train_time:1104.970s step_avg:373.13ms
step:3026/3125 train_time:1105.336s step_avg:365.28ms
step:3027/3125 train_time:1105.696s step_avg:365.28ms
step:3028/3125 train_time:1106.056s step_avg:365.28ms
step:3029/3125 train_time:1106.417s step_avg:365.27ms
step:3030/3125 train_time:1106.777s step_avg:365.27ms
step:3030/3125 val_loss:3.28107 train_time:1106.777s step_avg:361.28ms
step:3031/3125 train_time:1107.155s step_avg:365.28ms
step:3032/3125 train_time:1107.526s step_avg:365.28ms
step:3033/3125 train_time:1107.885s step_avg:365.28ms
step:3034/3125 train_time:1108.261s step_avg:365.28ms
step:3035/3125 train_time:1108.638s step_avg:365.28ms
step:3035/3125 val_loss:3.28065 train_time:1108.639s step_avg:372.52ms
step:3036/3125 train_time:1109.018s step_avg:365.29ms
step:3037/3125 train_time:1109.388s step_avg:365.29ms
step:3038/3125 train_time:1109.759s step_avg:365.29ms
step:3039/3125 train_time:1110.130s step_avg:365.29ms
step:3040/3125 train_time:1110.488s step_avg:365.29ms
step:3040/3125 val_loss:3.28025 train_time:1110.488s step_avg:369.76ms
step:3041/3125 train_time:1110.884s step_avg:365.30ms
step:3042/3125 train_time:1111.244s step_avg:365.30ms
step:3043/3125 train_time:1111.605s step_avg:365.30ms
step:3044/3125 train_time:1111.977s step_avg:365.30ms
step:3045/3125 train_time:1112.348s step_avg:365.30ms
step:3045/3125 val_loss:3.28002 train_time:1112.350s step_avg:372.41ms
step:3046/3125 train_time:1112.727s step_avg:365.31ms
step:3047/3125 train_time:1113.098s step_avg:365.31ms
step:3048/3125 train_time:1113.469s step_avg:365.31ms
step:3049/3125 train_time:1113.840s step_avg:365.31ms
step:3050/3125 train_time:1114.201s step_avg:365.31ms
step:3050/3125 val_loss:3.27968 train_time:1114.204s step_avg:370.72ms
step:3051/3125 train_time:1114.579s step_avg:365.32ms
step:3052/3125 train_time:1114.943s step_avg:365.32ms
step:3053/3125 train_time:1115.317s step_avg:365.32ms
step:3054/3125 train_time:1115.688s step_avg:365.32ms
step:3055/3125 train_time:1116.061s step_avg:365.32ms
step:3055/3125 val_loss:3.27949 train_time:1116.061s step_avg:371.49ms
step:3056/3125 train_time:1116.438s step_avg:365.33ms
step:3057/3125 train_time:1116.811s step_avg:365.33ms
step:3058/3125 train_time:1117.182s step_avg:365.33ms
step:3059/3125 train_time:1117.555s step_avg:365.33ms
step:3060/3125 train_time:1117.925s step_avg:365.33ms
step:3060/3125 val_loss:3.27916 train_time:1117.927s step_avg:373.17ms
step:3061/3125 train_time:1118.302s step_avg:365.34ms
step:3062/3125 train_time:1118.673s step_avg:365.34ms
step:3063/3125 train_time:1119.044s step_avg:365.34ms
step:3064/3125 train_time:1119.417s step_avg:365.35ms
step:3065/3125 train_time:1119.788s step_avg:365.35ms
step:3065/3125 val_loss:3.27878 train_time:1119.789s step_avg:372.29ms
step:3066/3125 train_time:1120.166s step_avg:365.35ms
step:3067/3125 train_time:1120.538s step_avg:365.35ms
step:3068/3125 train_time:1120.910s step_avg:365.36ms
step:3069/3125 train_time:1121.283s step_avg:365.36ms
step:3070/3125 train_time:1121.654s step_avg:365.36ms
step:3070/3125 val_loss:3.27851 train_time:1121.654s step_avg:373.16ms
step:3071/3125 train_time:1122.030s step_avg:365.36ms
step:3072/3125 train_time:1122.402s step_avg:365.37ms
step:3073/3125 train_time:1122.759s step_avg:365.36ms
step:3074/3125 train_time:1123.120s step_avg:365.36ms
step:3075/3125 train_time:1123.479s step_avg:365.36ms
step:3075/3125 val_loss:3.27827 train_time:1123.480s step_avg:365.07ms
step:3076/3125 train_time:1123.842s step_avg:365.36ms
step:3077/3125 train_time:1124.207s step_avg:365.36ms
step:3078/3125 train_time:1124.579s step_avg:365.36ms
step:3079/3125 train_time:1124.951s step_avg:365.36ms
step:3080/3125 train_time:1125.324s step_avg:365.36ms
step:3080/3125 val_loss:3.27799 train_time:1125.326s step_avg:369.33ms
step:3081/3125 train_time:1125.701s step_avg:365.37ms
step:3082/3125 train_time:1126.073s step_avg:365.37ms
step:3083/3125 train_time:1126.444s step_avg:365.37ms
step:3084/3125 train_time:1126.817s step_avg:365.38ms
step:3085/3125 train_time:1127.187s step_avg:365.38ms
step:3085/3125 val_loss:3.27775 train_time:1127.190s step_avg:372.65ms
step:3086/3125 train_time:1127.566s step_avg:365.38ms
step:3087/3125 train_time:1127.938s step_avg:365.38ms
step:3088/3125 train_time:1128.310s step_avg:365.39ms
step:3089/3125 train_time:1128.681s step_avg:365.39ms
step:3090/3125 train_time:1129.052s step_avg:365.39ms
step:3090/3125 val_loss:3.27749 train_time:1129.054s step_avg:372.87ms
step:3091/3125 train_time:1129.417s step_avg:365.39ms
step:3092/3125 train_time:1129.778s step_avg:365.39ms
step:3093/3125 train_time:1130.148s step_avg:365.39ms
step:3094/3125 train_time:1130.519s step_avg:365.39ms
step:3095/3125 train_time:1130.891s step_avg:365.39ms
step:3095/3125 val_loss:3.27733 train_time:1130.893s step_avg:367.80ms
step:3096/3125 train_time:1131.268s step_avg:365.40ms
step:3097/3125 train_time:1131.638s step_avg:365.40ms
step:3098/3125 train_time:1132.010s step_avg:365.40ms
step:3099/3125 train_time:1132.370s step_avg:365.40ms
step:3100/3125 train_time:1132.735s step_avg:365.40ms
step:3100/3125 val_loss:3.27715 train_time:1132.736s step_avg:368.60ms
step:3101/3125 train_time:1133.111s step_avg:365.40ms
step:3102/3125 train_time:1133.471s step_avg:365.40ms
step:3103/3125 train_time:1133.848s step_avg:365.40ms
step:3104/3125 train_time:1134.216s step_avg:365.40ms
step:3105/3125 train_time:1134.588s step_avg:365.41ms
step:3105/3125 val_loss:3.27696 train_time:1134.590s step_avg:370.85ms
step:3106/3125 train_time:1134.965s step_avg:365.41ms
step:3107/3125 train_time:1135.337s step_avg:365.41ms
step:3108/3125 train_time:1135.710s step_avg:365.41ms
step:3109/3125 train_time:1136.068s step_avg:365.41ms
step:3110/3125 train_time:1136.429s step_avg:365.41ms
step:3110/3125 val_loss:3.27685 train_time:1136.429s step_avg:367.83ms
step:3111/3125 train_time:1136.794s step_avg:365.41ms
step:3112/3125 train_time:1137.156s step_avg:365.41ms
step:3113/3125 train_time:1137.527s step_avg:365.41ms
step:3114/3125 train_time:1137.888s step_avg:365.41ms
step:3115/3125 train_time:1138.249s step_avg:365.41ms
step:3115/3125 val_loss:3.27674 train_time:1138.249s step_avg:363.95ms
step:3116/3125 train_time:1138.613s step_avg:365.41ms
step:3117/3125 train_time:1138.985s step_avg:365.41ms
step:3118/3125 train_time:1139.360s step_avg:365.41ms
step:3119/3125 train_time:1139.734s step_avg:365.42ms
step:3120/3125 train_time:1140.107s step_avg:365.42ms
step:3120/3125 val_loss:3.27667 train_time:1140.109s step_avg:371.97ms
step:3121/3125 train_time:1140.485s step_avg:365.42ms
step:3122/3125 train_time:1140.857s step_avg:365.42ms
step:3123/3125 train_time:1141.231s step_avg:365.43ms
step:3124/3125 train_time:1141.606s step_avg:365.43ms
step:3125/3125 train_time:1141.979s step_avg:365.43ms
step:3125/3125 val_loss:3.27664 train_time:1141.981s step_avg:374.40ms
